School Name	Address	lat	long	rank
Newnan High School	190 LAGRANGE ST NEWNAN GA 30263 	33.3638804	-84.8132046	1680
Fowler High	701 EAST MAIN ST FOWLER CA 93625 	36.6331193	-119.6727229	1681
Mariposa Co High	5074 OLD HWY MARIPOSA CA 95338 	37.488592	-119.963322	1682
Portsmouth High School	50 ANDREW JARVIS DR PORTSMOUTH NH 03801 	43.058787	-70.7686243	1683
Corona Del Sol High School	1001 EAST KNOX RD TEMPE AZ 85284 	33.325514	-111.925402	1684
Mendocino High	10700 FORD ST MENDOCINO CA 95460 	39.3102216	-123.80123	1685
Ithaca High School	710 NORTH UNION ST ITHACA MI 48847 	43.301026	-84.5975976	1686
Wando High	1000 WARRIOR WAY MT. PLEASANT SC 29466 	32.883459	-79.7607732	1687
Shasta High School	2500 EUREKA WAY REDDING CA 96001 	40.5886012	-122.4101995	1688
Caddo Parish Magnet High School	1601 VIKING DR SHREVEPORT LA 71101 	32.497177	-93.719356	1689
Southwest High	1331 PACKERLAND DR GREEN BAY WI 54304 	44.518939	-88.096757	1690
Glencoe High School	2700 NW GLENCOE RD HILLSBORO OR 97124 	45.542671	-122.992538	1691
Elmira High School	24936 FIR GROVE LN ELMIRA OR 97437 	44.0731918	-123.3603552	1692
Serrano High School	9292 SHEEP CREEK RD PHELAN CA 92329 	34.4133715	-117.5738766	1693
Chippewa High School	100 VALLEY VIEW RD DOYLESTOWN OH 44230 	40.960213	-81.690881	1694
Concord High School	10920 HEBER SPRINGS NORTH CONCORD AR 72523 	35.6634824	-91.8481544	1695
Georgetown High School	2211 NORTH AUSTIN AVE GEORGETOWN TX 78626 	30.6614882	-97.6678861	1696
Bridgeport High School	515 JOHNSON AVE BRIDGEPORT WV 26330 	39.2905422	-80.262484	1697
Westview Jr-​Sr High School	1635 SOUTH 600 WEST TOPEKA IN 46571 	41.6174014	-85.5397319	1698
South Spencer High School	1142 NORTH ORCHARD RD ROCKPORT IN 47635 	37.903339	-87.105706	1699
Twin Cities Academy High School	835 EAST 5TH ST ST. PAUL MN 55106 	44.9594703	-93.0651763	1700
Yucaipa High School	33000 YUCAIPA BLVD YUCAIPA CA 92399 	34.0348619	-117.085682	1701
Franklin High School	5405 SE WOODWARD ST PORTLAND OR 97206 	45.5018521	-122.6072624	1702
Saginaw Arts And Sciences Academy	200 CONGRESS AVE SAGINAW MI 48602 	43.431909	-83.9450261	1703
Science Hill High	1509 JOHN EXUM PW JOHNSON CITY TN 37601 	36.3412594	-82.3234843	1704
City Honors College Preparatory Charter	155 WEST KELSO AVE INGLEWOOD CA 90301 	33.9590658	-118.3562446	1705
Ada High School	435 GRAND AVE ADA OH 45810 	40.7747376	-83.8294826	1706
Centennial High School	3505 SE 182ND AVE GRESHAM OR 97030 	45.495932	-122.4836755	1707
Heritage High School	2400 GRANADE RD SW CONYERS GA 30094 	33.627276	-84.04671	1708
Nordonia High School	8006 SOUTH BEDFORD RD MACEDONIA OH 44056 	41.3031771	-81.5090852	1709
Miller High School -​ 01	623 EAST 4TH ST MILLER SD 57362 	44.5191623	-98.9805215	1710
Bay Shore Senior High School	155 3RD AVE BAY SHORE NY 11706 	40.731246	-73.253729	1711
Macomb Senior High School	1525 SOUTH JOHNSON ST MACOMB IL 61455 	40.4391696	-90.6760097	1712
Union Pines High	1981 UNION CHURCH RD CAMERON NC 28326 	35.317963	-79.347126	1713
Miami Springs Senior High School	751 DOVE AVE MIAMI SPRINGS FL 33166 	25.830689	-80.29506	1714
Randolph Uhs #2	15 FOREST ST RANDOLPH VT 05060 	43.9308509	-72.659904	1715
Lake View High School	4015 NORTH ASHLAND AVE CHICAGO IL 60613 	41.9546209	-87.6689706	1716
Maryville High School	825 LAWRENCE AV MARYVILLE TN 37803 	35.7475463	-83.9777649	1717
St. Joseph High School	2521 STADIUM DR SAINT JOSEPH MI 49085 	42.089441	-86.492801	1718
Riverdale High School	3086 WEST MT. WHITNEY AVE RIVERDALE CA 93656 	36.430875	-119.8550148	1719
Socastee High	4900 SOCASTEE BLVD MYRTLE BEACH SC 29588 	33.685151	-78.996391	1720
Riverbank High	6200 CLAUS RD RIVERBANK CA 95367 	37.7308939	-120.9206069	1721
High School For Law Advocacy And Community Justic	122 AMSTERDAM AVE NEW YORK NY 10023 	40.7748238	-73.9847013	1722
Ishpeming High School	319 EAST DIVISION ST ISHPEMING MI 49849 	46.4885645	-87.6662596	1723
Mountain Ridge High School	22800 NORTH 67TH AVE GLENDALE AZ 85310 	33.690797	-112.20533	1724
West Salem High School	1776 TITAN WAY SALEM OR 97304 	44.9573902	-123.0867872	1725
Lincoln High School	6844 ALEXANDRIA  PLACE STOCKTON CA 95207 	38.0095673	-121.3391539	1726
Hialeah Gardens Senior High School	11700 HIALEAH GARDENS BLVD HIALEAH GARDENS FL 33018 	25.8791579	-80.3528874	1727
East Early Coll	220 NORTH MILBY ST HOUSTON TX 77003 	29.751907	-95.3341221	1728
SABIS International Charter School	160 JOAN ST SPRINGFIELD MA 01129 	42.127138	-72.484518	1729
Cedar City High	703 WEST 600 SOUTH CEDAR CITY UT 84720 	37.6662566	-113.0718187	1730
John W. North High School	1550 WEST THIRD ST RIVERSIDE CA 92507 	33.9828027	-117.3454205	1731
Munising High And Middle School	810 EAST STATE HWY M28 MUNISING MI 49862 	46.3129058	-86.7180603	1732
William H. Turner Technical Arts High School	10151 NW 19TH AVE MIAMI FL 33147 	25.8670881	-80.2301788	1733
Winfield High School	232 PIRATE COVE WINFIELD AL 35594 	33.9415862	-87.8209348	1734
Garden Valley School	1076 BANKS LOWMAN RD GARDEN VALLEY ID 83622 	44.0738495	-115.9444527	1735
East Troy High	3128 GRAYDON AVE EAST TROY WI 53120 	42.7865119	-88.4180648	1736
Gilroy High School	750 WEST TENTH ST GILROY CA 95020 	36.996352	-121.575271	1737
Springboro High School	1675 SOUTH MAIN ST SPRINGBORO OH 45066 	39.5383467	-84.2348743	1738
Cooperative Arts and Humanities High School	177 COLLEGE ST NEW HAVEN CT 06511 	41.305639	-72.9298677	1739
Fort Bragg High School	300 DANA ST FORT BRAGG CA 95437 	39.4373901	-123.7871525	1740
Bayside High School	3224 CORP KENNEDY ST BAYSIDE NY 11361 	40.7651556	-73.7768489	1741
Woodruff High	710 CROSS ANCHOR HWY WOODRUFF SC 29388 			1742
Poland Seminary High School	3199 DOBBINS RD POLAND OH 44514 	41.003754	-80.592533	1743
Spartanburg Sr High	500 DUPRE DR SPARTANBURG SC 29307 	34.9552085	-81.898591	1744
Calumet High School	57070 MINE ST CALUMET MI 49913 	47.2434666	-88.4479893	1745
Ankeny High School	1302 NORTH ANKENY BLVD ANKENY IA 50023 	41.7416666	-93.6020565	1746
Bright Star Secondary Charter Academy	5431 WEST 98TH ST LOS ANGELES CA 90045 	33.948341	-118.37601	1747
Sylvania Northview High School	5403 SILICA DR SYLVANIA OH 43560 	41.712638	-83.710874	1748
Trinidad Garza	4849 ILLINOIS AVE DALLAS TX 75211 	32.7266269	-96.9027657	1749
Oak Grove High School	5198 OLD HWY11 HATTIESBURG MS 39402 	31.3101701	-89.4044352	1750
Burns High	307 EAST STAGECOACH TRAIL LAWNDALE NC 28090 	35.421714	-81.536215	1751
Alisal High	777 WILLIAMS RD SALINAS CA 93905 	36.6846868	-121.6020867	1752
Buckeye Valley Local High School	901 COOVER RD DELAWARE OH 43015 	40.348691	-83.091603	1753
Cordova Jr/​Sr High School	100 FISHERMAN AVE CORDOVA AK 99574 	60.5407669	-145.7596907	1754
North Stafford High	839 GARRISONVILLE RD STAFFORD VA 22556 	38.4662719	-77.4576249	1755
Ligonier Valley Senior High School	40 SPRINGER RD LIGONIER PA 15658 	40.253458	-79.243331	1756
Prairie Du Chien High	800 EAST CRAWFORD ST PRAIRIE DU CHIEN WI 53821 	43.0422202	-91.140392	1757
Chippewa Falls High	735 TERRILL ST CHIPPEWA FALLS WI 54729 	44.9367157	-91.4127887	1758
New Dimensions High School	4900 PLEASANT HILL RD KISSIMMEE FL 34759 	28.1378803	-81.4482628	1759
Snow Hill High	305 SOUTH CHURCH ST SNOW HILL MD 21863 	38.1713047	-75.392807	1760
River City High School	1 RAIDER LN WEST SACRAMENTO CA 95691 	38.5804609	-121.530234	1761
Clear Lake High	1101 3RD ST SW CLEAR LAKE WI 54005 	45.2380657	-92.2706038	1762
Pleasant Valley High School	604 BELMONT RD BETTENDORF IA 52722 	41.5535763	-90.4681489	1763
Clovis East High	2940 LEONARD AVE CLOVIS CA 93611 	36.7985047	-119.6422956	1764
Fluvanna County High	3717 CENTRAL PLAINS RD PALMYRA VA 22963 	37.8234364	-78.2751979	1765
Clear Spring High	12630 BROADFORDING RD CLEAR SPRING MD 21722 	39.657594	-77.93704	1766
Covina High School	463 SOUTH HOLLENBECK AVE COVINA CA 91723 	34.08091	-117.900083	1767
Spotswood High	368 BLAZER DR PENN LAIRD VA 22846 	38.3753811	-78.7630769	1768
Westminster High	14325 GOLDENWEST ST WESTMINSTER CA 92683 	33.7536569	-118.009329	1769
Alexander Hamilton High School	98 SOUTH GOODWIN AVE ELMSFORD NY 10523 	41.050068	-73.817385	1770
Hancock Middle Senior High	289 WEST MAIN ST HANCOCK MD 21750 	39.69718	-78.196762	1771
Ellington School of the Arts	3500 R ST NW WASHINGTON DC 20007 	38.9134539	-77.070384	1772
Navarre High School	8600 HIGH SCHOOL BLVD NAVARRE FL 32566 	30.423628	-86.860283	1773
Flagstaff High School	400 WEST ELM ST FLAGSTAFF AZ 86001 	35.205348	-111.650743	1774
Sunnyslope High School	35 WEST DUNLAP PHOENIX AZ 85021 	33.5676676	-112.0757342	1775
Elgin High School	1200 MAROON DR ELGIN IL 60120 	42.0252364	-88.2463357	1776
East Ridge High School	4200 PIONEER DR WOODBURY MN 55129 	44.8894905	-92.9273415	1777
Glenvar High	4549 MALUS DR SALEM VA 24153 	37.279127	-80.1380661	1778
Minnewaska Secondary	25122 STATE HWY 28 GLENWOOD MN 56334 	45.6248403	-95.4548666	1779
Craig High School	100 PANTHER WAY CRAIG AK 99921 	55.488553	-133.1287469	1780
Higher Ground Academy	1381 MARSHALL AVE ST PAUL MN 55104 	44.949017	-93.158855	1781
Celina High School	3455 NORTH PRESTON RD CELINA TX 75009 	33.3813529	-96.7792539	1782
Esperanza Academy Charter High School	301 WEST HUNTING PARK AVE PHILADELPHIA PA 19140 	40.0147109	-75.1323399	1783
Lisle High School	1800 SHORT ST LISLE IL 60532 	41.792441	-88.079624	1784
Greater Hartford Academy of  the Arts -​ Full Time	15 VERNON ST HARTFORD CT 06106 	41.751243	-72.6840131	1785
Orestimba High	707 HARDIN RD NEWMAN CA 95360 	37.3218794	-121.0321657	1786
Scranton High School	103 NORTH TENTH ST SCRANTON AR 72863 	35.3599567	-93.5415784	1787
Piedra Vista High	5700 COLLEGE BLVD FARMINGTON NM 87402 	36.778801	-108.159509	1788
North Dorchester High School	5875 CLOVERDALE RD HURLOCK MD 21643 	38.5838686	-75.8779433	1789
Liberty High School	21945 NW WAGON WAY HILLSBORO OR 97214 	45.5611418	-122.9026787	1790
Dawson-​Bryant High School	1 HORNET LN COAL GROVE OH 45638 	38.5016506	-82.6442875	1791
El Diamante High	5100 WEST WHITENDALE AVE VISALIA CA 93277 	36.3055133	-119.3469395	1792
Hilliard Bradley High School	2800 WALKER RD HILLIARD OH 43026 	40.007399	-83.2004	1793
Dover High School	100 GRACE ST DOVER NJ 07801 	40.8973092	-74.5621378	1794
Warren High School	8141 DE PALMA ST DOWNEY CA 90241 	33.936179	-118.140202	1795
Mason High School	1105 WEST COLLEGE AVE MASON TX 76856 	30.7439864	-99.2365186	1796
Western High School	501 SOUTH WESTERN AVE ANAHEIM CA 92804 	33.8253629	-118.0022316	1797
Elsinore High	21800 CANYON DR WILDOMAR CA 92595 	33.6233085	-117.2789224	1798
Paw Paw High School	30609 EAST RED ARROW HWY PAW PAW MI 49079 	42.2245631	-85.8492324	1799
Big Bear High School	351 MAPLE LN BIG BEAR CITY CA 92314 	34.2558939	-116.8239163	1800
Monache High School	960 NORTH NEWCOMB ST PORTERVILLE CA 93257 	36.0832517	-119.0528124	1801
Center Line High School	26300 ARSENAL CENTER LINE MI 48015 	42.487139	-83.018776	1802
Palm Springs High School	2401 EAST BARISTO RD PALM SPRINGS CA 92262 	33.8195597	-116.5208255	1803
Eximius College Preparatory Academy	1363 FULTON AVE BRONX NY 10456 	40.833875	-73.902818	1804
Nipomo High School	525 NORTH THOMPSON RD NIPOMO CA 93444 	35.048214	-120.487749	1805
North Collins Junior-​Senior High School	2045 SCHOOL ST NORTH COLLINS NY 14111 	42.5985989	-78.9389542	1806
Rio Grande City High School	144 FM 3167 RIO GRANDE CITY TX 78582 	26.5547344	-98.8756383	1807
Wilkes Central High	1179 MORAVIAN FALLS RD WILKESBORO NC 28697 	36.1162296	-81.1759559	1808
The Springfield Renaissance School	1170 CAREW ST SPRINGFIELD MA 01104 	42.133127	-72.574489	1809
Ethan High School	320 SOUTH 2ND ST ETHAN SD 57334 	43.5451355	-97.9852997	1810
Ventura High School	2 NORTH CATALINA ST VENTURA CA 93001 	34.2777665	-119.2689544	1811
Plymouth High School	810 NORTH RANDOLPH ST PLYMOUTH IN 46563 	41.3469969	-86.3046344	1812
Johnston Senior High School	6501 NW 62ND AVE JOHNSTON IA 50131 	41.6730193	-93.707181	1813
Hastings High School	520 WEST SOUTH ST HASTINGS MI 49058 	42.6395366	-85.2938464	1814
Brazoswood High School	302 WEST BRAZOSWOOD DR CLUTE TX 77531 	29.0256188	-95.4101516	1815
South Gwinnett High School	2288 MAIN ST EAST SNELLVILLE GA 30078 	33.8565093	-83.998749	1816
Sheldon High School	2455 WILLAKENZIE RD EUGENE OR 97401 	44.081751	-123.073162	1817
Duarte High School	1565 EAST CENTRAL AVE DUARTE CA 91010 	34.1372385	-117.9713135	1818
Desert Vista High School	16440 SOUTH 32ND ST PHOENIX AZ 85048 	33.2958753	-112.0146963	1819
South Seneca High School	7263 SOUTH MAIN ST OVID NY 14521 	42.671762	-76.820795	1820
Riverside High School	301 MIDWAY DR EL PASO TX 79915 	31.73405	-106.369976	1821
Weatherford High School	1500 NORTH WASHINGTON WEATHERFORD OK 73096 	35.5412498	-98.6941514	1822
St. Petersburg High School	2501 5TH AVE NORTH ST PETERSBURG FL 33713 	27.7779616	-82.6682151	1823
Foster High School	4400 FM 723 RICHMOND TX 77406 	29.6254374	-95.8115537	1824
Summit High	15551 SUMMIT AVE FONTANA CA 92336 	34.1488873	-117.4646488	1825
Bullard High	5445 NORTH PALM AVE FRESNO CA 93704 	36.8177592	-119.8084436	1826
Southmont Sr High School	6425 US 231 SOUTH CRAWFORDSVILLE IN 47933 	39.94753	-86.9055342	1827
Sherwood High School	16956 SW MEINECKE RD SHERWOOD OR 97140 	45.3565797	-122.8506688	1828
Carver High School Engineering & Science	1600 WEST NORRIS ST PHILADELPHIA PA 19121 	39.983465	-75.161094	1829
Girard Academic Music Program	23RD AND RITNER STS PHILADELPHIA PA 19145 	39.9225149	-75.1852149	1830
Cesar E. Chavez High School	800 BROWNING RD DELANO CA 93215 	35.765026	-119.2231541	1831
Sentinel High School	901 SOUTH AVE WEST MISSOULA MT 59801 	46.846372	-114.01037	1832
Plainview High School	1140 SOUTH PLAINVIEW RD ARDMORE OK 73401 	34.1572727	-97.1778917	1833
Parkland High School	2700 NORTH CEDAR CREST BLVD ALLENTOWN PA 18104 	40.638605	-75.547931	1834
Osborne High School	2451 FAVOR RD SW MARIETTA GA 30060 	33.8914744	-84.5657108	1835
Orange High	500 ORANGE HIGH RD HILLSBOROUGH NC 27278 	36.0922909	-79.0930349	1836
Dove Science Academy (Tulsa)	280 S.MEMORIAL DR TULSA OK 74112 	36.155825	-95.887355	1837
Loyalton High	700 FOURTH ST LOYALTON CA 96118 	39.679925	-120.244566	1838
Del Valle High School	950 BORDEAUX DR EL PASO TX 79907 	31.692379	-106.297425	1839
Highland High School	4301 EAST GUADALUPE RD GILBERT AZ 85234 	33.3644866	-111.6981	1840
Olympic -​ Biotech Health Publi	4301 SANDY PORTER ST CHARLOTTE NC 28205 	35.157963	-80.952376	1841
Hoosick Falls Junior/​Senior High School	21187 NYROUTE 22 HOOSICK FALLS NY 12090 	42.8363431	-73.3353161	1842
Rising Sun High	100 TIGER DR NORTH EAST MD 21901 	39.692776	-75.972348	1843
El Rancho High	6501 SOUTH PASSONS BLVD PICO RIVERA CA 90660 	33.9836496	-118.0873068	1844
Smoky Mountain High	100 SMOKY MOUNTAIN DR SYLVA NC 28779 	35.3938421	-83.1994022	1845
Denison High School	1901 SOUTH MIRICK AVE DENISON TX 75020 	33.736839	-96.543962	1846
Bassett Senior High	755 ARDILLA AVE LA PUENTE CA 91746 	34.051432	-117.9763861	1847
Sharyland High School	1106 NORTH SHARY RD MISSION TX 78572 	26.2136425	-98.2853813	1848
Edinburgh Community High Sch	300 SOUTH KEELEY ST EDINBURGH IN 46124 	39.3522774	-85.9697111	1849
Northside High School	926 GREEN ST WARNER ROBINS GA 31093 	32.627798	-83.629806	1850
Baltimore City College	3220 THE ALAMEDA BALTIMORE MD 21218 	39.326019	-76.59708	1851
Dennis-​Yarmouth Regional High School	210 STATION AVE SOUTH YARMOUTH MA 02664 	41.677975	-70.193636	1852
John Marshall Senior High	1510 14TH ST NW ROCHESTER MN 55901 	44.0341669	-92.484137	1853
Elk Grove High	9800 ELK GROVEFLORIN RD ELK GROVE CA 95624 	38.4016911	-121.3715055	1854
Livingston High School	1617 MAIN ST LIVINGSTON CA 95334 	37.3754022	-120.7234038	1855
Southridge High School	9625 SW 125TH AVE BEAVERTON OR 97008 	45.4501075	-122.8073139	1856
Achievable Dream Middle/​High	5720 MARSHALL AVE NEWPORT NEWS VA 23605 	37.0033568	-76.4278576	1857
King College Prep High School	4445 SOUTH DREXEL BLVD CHICAGO IL 60653 	41.8134025	-87.6037607	1858
Perham Senior High	200 5TH ST SE PERHAM MN 56573 	46.5903348	-95.5755077	1859
John Stark Regional High Sch	618 NORTH STARK HWY WEARE NH 03281 	43.1277892	-71.7610096	1860
Paloma Valley High School	31375 BRADLEY RD MENIFEE CA 92584 	33.664909	-117.1900672	1861
Franklin Central High School	6215 SOUTH FRANKLIN RD INDIANAPOLIS IN 46259 	39.676135	-86.011507	1862
Ramona High School	7675 MAGNOLIA AVE RIVERSIDE CA 92504 	33.9405635	-117.4131058	1863
Belton High School	600 LAKE RD BELTON TX 76513 	31.087205	-97.472575	1864
Van Vleck High School	133 SOUTH 4TH ST VAN VLECK TX 77482 	29.0134903	-95.8844778	1865
Jersey Village	7600 SOLOMON ST HOUSTON TX 77040 	29.881908	-95.553744	1866
Kerman High School	205 SOUTH FIRST ST KERMAN CA 93630 	36.7319378	-120.0648537	1867
Oakfield-​Alabama Middle School High School	7001 LEWISTON RD OAKFIELD NY 14125 	43.075249	-78.27836	1868
Whiteland Community High School	300 MAIN ST WHITELAND IN 46184 	39.551259	-86.084104	1869
Silver Creek High School	1 DICKINSON ST SILVER CREEK NY 14136 	42.5340158	-79.1621711	1870
Beaumont Senior High School	39139 CHERRY VALLEY BLVD BEAUMONT CA 92223 	33.9653009	-116.979506	1871
Pella High School	212 EAST UNIVERSITY ST PELLA IA 50219 	41.4002085	-92.9027731	1872
Webb City High	621 NORTH MADISON WEBB CITY MO 64870 	37.1516973	-94.4742893	1873
South San Francisco High	400 B ST SOUTH SAN FRANCISCO CA 94080 	37.6488596	-122.4245789	1874
Kearny Digital Media & Design	7651 WELLINGTON WAY SAN DIEGO CA 92111 	32.8010577	-117.1596826	1875
McEachern High School	2400 NEW MACLAND RD POWDER SPRINGS GA 30127 	33.8959818	-84.6762639	1876
Bassett High	85 RIVERSIDE DR BASSETT VA 24055 	36.7482627	-79.9762925	1877
Upland High School	565 WEST 11TH ST UPLAND CA 91786 	34.1041059	-117.6602536	1878
Williams Field High School	2076 SOUTH HIGLEY RD HIGLEY AZ 85236 	33.3142929	-111.7221136	1879
Cienega High School	12775 EAST MARY ANN CLEVELAND VAIL AZ 85641 	32.0574081	-110.7219516	1880
South Ridge High School	1122 SOUTH 67TH AVE PHOENIX AZ 85043 	33.4385628	-112.204477	1881
Yukon High School	1000 YUKON AVE YUKON OK 73099 	35.5006595	-97.7589011	1882
Lake High School	1025 LAKE CENTER ST NW UNIONTOWN OH 44685 	40.958418	-81.3584072	1883
Delta High	52810 NETHERLANDS AVE CLARKSBURG CA 95612 	38.4163669	-121.5279793	1884
Platteville High	710 EAST MADISON ST PLATTEVILLE WI 53818 	42.7402871	-90.466905	1885
Jamestown High School	350 EAST 2ND ST JAMESTOWN NY 14701 	42.095346	-79.236666	1886
Schurr High School	820 NORTH WILCOX AVE MONTEBELLO CA 90640 	34.0269251	-118.1239863	1887
In Tech Academy (Ms/​Hs 368)	2975 TIBBETTS AVE BRONX NY 10463 	40.8795978	-73.9096171	1888
Mt. Vernon/​Enola High School	38 GARLAND SPRINGS RD MT VERNON AR 72111 	35.22441	-92.132159	1889
High School For Health Professions & Human Service	345 EAST 15TH ST NEW YORK NY 10003 	40.732417	-73.982768	1890
Santa Fe High School	10400 SOUTH ORR AND DAY RD SANTA FE SPRINGS CA 90670 	33.9401231	-118.0895362	1891
Graves County High School	1107 HOUSMAN ST MAYFIELD KY 42066 	36.7518748	-88.6448676	1892
Empire High School	10701 EAST MARYANN CLEVELAND W TUCSON AZ 85602 	32.088768	-110.763516	1893
Franklin D Roosevelt High School	5800 20TH AVE BROOKLYN NY 11204 	40.621284	-73.982587	1894
Revere High School	101 SCHOOL ST REVERE MA 02151 	42.412088	-71.008116	1895
Chula Vista Senior High School	820 FOURTH AVE CHULA VISTA CA 91911 	32.6217314	-117.0767982	1896
Mckinley Technology High School	151 T ST NE WASHINGTON DC 20002 	38.9155575	-77.0042764	1897
The Pinnacle Charter School High	1001 WEST 84TH ST FEDERAL HEIGHTS CO 80206 	39.850072	-104.99853	1898
Petal High	1145 HWY 42 EAST PETAL MS 39465 	31.3733681	-89.1189087	1899
Mayfair High School	6000 NORTH WOODRUFF AVE LAKEWOOD CA 90713 	33.863788	-118.113824	1900
Laton High	6449 DEWOODY LATON CA 93242 	36.4352929	-119.6827375	1901
Clovis High	1055 FOWLER AVE CLOVIS CA 93611 	36.8142121	-119.6817376	1902
Calallen High School	4001 WILDCAT DR CORPUS CHRISTI TX 78410 	27.85886	-97.6363	1903
Sacramento Charter High	2315 34TH ST SACRAMENTO CA 95817 	38.5561111	-121.4661514	1904
Kennett High School	409 EAGLES WAY NORTH CONWAY NH 03860 	44.0094226	-71.1029577	1905
Central City Value	221 NORTH WESTMORELAND AVE LOS ANGELES CA 90004 	34.075094	-118.288617	1906
California High	9800 SOUTH MILLS AVE WHITTIER CA 90604 	33.9443561	-118.0243204	1907
Gardner Edgerton High	425 NORTH WAVERLY GARDNER KS 66030 	38.817191	-94.945114	1908
Benton High School	211 BORDER ST BENTON AR 72015 	34.5624628	-92.5750806	1909
Decatur High School	110 CEDAR ST DECATUR MI 49045 	42.1117761	-85.9776196	1910
Bret Harte Union High School	364 MURPHYS GRADE RD ANGELS CAMP CA 95221 	38.07942	-120.552141	1911
Midland High School	1301 EASTLAWN DR MIDLAND MI 48642 	43.6194682	-84.2134999	1912
Elmwood Park High School	8201 WEST FULLERTON AVE ELMWOOD PARK IL 60707 	41.921698	-87.830352	1913
Girls High School	1400 WEST OLNEY AVE PHILADELPHIA PA 19141 	40.0390728	-75.1447967	1914
Greater Latrobe Senior High School	131 HIGH SCHOOL RD LATROBE PA 15650 	40.2776909	-79.3773098	1915
Williamsburg Jr-​Sr High School	810 WEST WALNUT WILLIAMSBURG IA 52361 	41.6629156	-92.0169023	1916
Professional & Technical High	501 SIMPSON RD KISSIMMEE FL 34744 	28.2939257	-81.3507957	1917
Eastern Hancock High Sch	10320 EAST 250 NORTH CHARLOTTESVILLE IN 46117 	39.8227834	-85.6113664	1918
Leakey School	429 HWY 83 NORTH LEAKEY TX 78873 	29.7185029	-99.7632916	1919
County Line High School	12092 WEST STATE HWY 22 BRANCH AR 72928 	35.3062833	-93.9451211	1920
Alvin High School	802 SOUTH JOHNSON ST ALVIN TX 77511 	29.4174727	-95.2531528	1921
Caruthers High	2580 WEST TAHOE AVE CARUTHERS CA 93609 	36.5382928	-119.8383244	1922
Viroqua High	100 BLACKHAWK DR VIROQUA WI 54665 	43.5583893	-90.8987911	1923
Martinsville High School	1360 EAST GRAY ST MARTINSVILLE IN 46151 	39.419674	-86.411796	1924
Chatt High Center for Creative Arts	1301 DALLAS RD CHATTANOOGA TN 37405 	35.079255	-85.304213	1925
Atwater High School	2201 FRUITLAND AVE ATWATER CA 95301 	37.364086	-120.615994	1926
Nimitz High School	100 WEST OAKDALE IRVING TX 75060 	32.7937192	-96.9465284	1927
Sanger High	1045 BETHEL AVE SANGER CA 93657 	36.7001475	-119.5754892	1928
Prairie Grove High School	500 COLE PRAIRIE GROVE AR 72753 	35.981099	-94.324679	1929
North Olmsted High School	5755 BURNS RD NORTH OLMSTED OH 44070 	41.408065	-81.924606	1930
Freedom High	511 INDEPENDENCE BLVD MORGANTON NC 28655 	35.743151	-81.719742	1931
Richwoods High School	6301 NORTH UNIVERSITY ST PEORIA IL 61614 	40.763271	-89.613827	1932
Pine City Secondary	1400 MAIN ST SOUTH PINE CITY MN 55063 	45.8123562	-92.9705008	1933
Northfield Middle/​High School	37 CROSS ST UNIT 2 AND 3 NORTHFIELD VT 05663 	44.153715	-72.661088	1934
Turkey Run High School	1551 EAST SR 47 MARSHALL IN 47859 	39.876897	-87.2118179	1935
Mcgregor High School	903 BLUEBONNET PARKWAY MCGREGOR TX 76657 	31.4280583	-97.3999121	1936
Francis Howell Central High	5199 HWY NORTH ST CHARLES MO 63304 	38.7520638	-90.6616196	1937
Enumclaw Sr High School	226 SEMANSKI ST SOUTH ENUMCLAW WA 98022 	47.1912363	-122.0062363	1938
Normandy High School	2500 WEST PLEASANT VALLEY RD PARMA OH 44134 	41.362837	-81.699186	1939
Escalon High	1528 EAST YOSEMITE AVE ESCALON CA 95320 	37.7968362	-120.9955802	1940
Pattonville Sr. High	2497 CREVE COEUR MILL RD MARYLAND HEIGHTS MO 63043 	38.740247	-90.453728	1941
Mt. Hope High School	199 CHESTNUT ST BRISTOL RI 02809 	41.687603	-71.269041	1942
Macarthur High School	3700 NORTH MAC ARTHUR BLVD IRVING TX 75062 	32.854202	-96.958664	1943
Lee'S Summit Sr. High	400 SE BLUE PARKWAY LEE'S SUMMIT MO 64063 	38.905721	-94.365686	1944
Texico High	520 NORTH GRIFFIN TEXICO NM 88135 	34.3930185	-103.05006	1945
Marysville Charter Academy For The Arts	1917 B ST MARYSVILLE CA 95901 	39.1564991	-121.5882921	1946
Oakmont High School	1710 CIRBY WAY ROSEVILLE CA 95661 	38.7289498	-121.2604446	1947
North Henderson High	35 FRUITLAND RD HENDERSONVIL NC 28792 	35.3604569	-82.424077	1948
Manvel High School	19601 HWY 6 MANVEL TX 77578 	29.4641771	-95.3472643	1949
Forest Park Jr-​Sr High Sch	1440 MICHIGAN ST FERDINAND IN 47532 	38.228591	-86.856484	1950
West Side High School	7295 GREERS FERRY RD GREERS FERRY AR 72067 	35.5775484	-92.1759655	1951
Franklin High School	1252 WEST FM 1644 FRANKLIN TX 77856 	31.0143123	-96.5234545	1952
Owego Free Academy	1 SHELDON GUILE BLVD OWEGO NY 13827 	42.1117292	-76.2724379	1953
High School For Teaching And The Professions	2780 RESEVOIR AVE BRONX NY 10468 	40.8708801	-73.8977529	1954
Lincoln High School	201 EAST SCHOOL ST LINCOLN AR 72744 	35.954396	-94.4219029	1955
Marengo High School	110 FRANKS RD MARENGO IL 60152 	42.243404	-88.587146	1956
